name,title,content,release,time,number,index
法律法规规章,中华人民共和国国境卫生检疫法,(1986年12月2日第六届全国人民代表大会常务委员会第十八次会议通过，根据2007年12月29日第十届全国人民...,,2018年-08月-22日,,
法律法规规章,国务院关于修改《医疗器械监督管理条例》的决定（国务院令第680号）,中华人民共和国国务院令第680号现公布《国务院关于修改〈医疗器械监督管理条例〉的决定》，自公布之日起...,广西壮族自治区卫生和计划生育委员会,2017年-09月-21日,中华人民共和国国务院令第680号,
综合管理,自治区卫生计生委办公室关于印发《广西壮族自治区卫生和计划生育委员会依法分类处理信访诉求工作规则》的通知,办发2号自治区卫生计生委办公室关于印发《广西壮族自治区卫生和计划生育委员会依法分类处理信访诉求工作...,,2018年-01月-22日,桂卫办发〔2018〕2号,
综合管理,自治区卫生计生委关于报送贯彻实施《广西壮族自治区机关事务管理办法》工作方案的函,桂卫函〔2018〕62号自治区卫生计生委关于报送贯彻实施《广西壮族自治区机关事务管理办法》工作方案的函...,广西壮族自治区卫生和计划生育委员会,2018年-01月-15日,桂卫函〔2018〕62号,
综合管理,自治区卫生计生委关于印发广西卫生计生重大行政执法决定法制审核办法的通知, 桂卫法制发〔2017〕1号自治区卫生计生委关于印发广西卫生计生重大行政执法决定法制审核办法的通知各市...,广西壮族自治区卫生和计划生育委员会,2017年-12月-08日,桂卫法制发〔2017〕1号,
综合管理,自治区卫生计生委 自治区食品药品监管局关于印发广西接种长春长生公司狂犬病疫苗受种者续种补种方案的通知,桂卫疾控发〔2018〕18号自治区卫生计生委自治区食品药品监管局关于印发广西接种长春长生公司狂犬病疫苗...,广西壮族自治区卫生和计划生育委员会,2018年-08月-08日,桂卫疾控发〔2018〕18号,
综合管理,自治区卫生计生委办公室关于组织参加  “测一测，2018政府工作报告知多少” 活动的通知,委机关各处（室、局），计划生育协会机关各部（室），直属各单位:为进一步深化政务信息公开，做好政府工...,广西壮族自治区卫生和计划生育委员会,2018年-05月-09日,,
综合管理,自治区卫生计生委办公室关于全区卫生计生系统体育运动会获奖情况的通报,各市卫生计生委，委机关各处（室、局），区直各卫生计生单位：全区卫生计生系统体育运动会于2018年4月2...,广西壮族自治区卫生和计划生育委员会,2018年-05月-08日,,
综合管理,自治区卫生计生委办公室关于印发2018年广西实施国家随机监督抽查计划的通知,桂卫办发〔2018〕20号自治区卫生计生委办公室关于印发2018年广西实施国家随机监督抽查计划的通知各市卫...,广西壮族自治区卫生和计划生育委员会,2018年-05月-03日,桂卫办发〔2018〕20号,
法律法规规章,禁止非医学需要的胎儿性别鉴定和选择性别人工终止妊娠的规定,国家卫生和计划生育委员会令　第9号　　《禁止非医学需要的胎儿性别鉴定和选择性别人工终止妊娠的规定》...,,2016年-04月-19日,国家卫生和计划生育委员会令第9号,
法律法规规章,中小学幼儿园安全管理办法,中华人民共和国教育部令第　23　号　　根据教育法律法规和国务院的有关规定，教育部、公安部、司法部、...,,2016年-03月-15日,中华人民共和国教育部令 第23号,
规划计划,标题,内容概述,发布机构,发文时间,文号,索引号
规划计划,健康广西行动推进委员会办公室关于启用印章的函,各市人民政府，健康广西行动推进委员会各成员单位：根据《广西壮族自治区人民政府关于印发健康广西行动...,广西壮族自治区卫生健康委员会,2020年-03月-31日,,
规划计划,自治区爱卫办关于对拟命名为2019年自治区无烟政府机关名单的公示,根据中共中央办公厅、国务院办公厅《关于领导干部带头在公共场所禁烟有关事项的通知》《广西壮族自治区...,广西壮族自治区卫生健康委员会,2020年-01月-13日,,
规划计划, 自治区卫生健康委关于做好第32个世界无烟日宣传活动等近期控烟重点工作的通知,各市、县（市、区）卫生健康委（局），自治区疾控中心，区直各医疗卫生单位：为贯彻落实国家卫生健康委...,广西壮族自治区卫生健康委员会,2019年-05月-23日,,
规划计划,自治区卫生健康委员会 自治区人力资源和社会保障厅 自治区医疗保障局 自治区中医药管理局 自治区药品监管局关于印发广西“互联网+医疗健康”便民惠民行动计划（2018-2020）的通知,桂卫规划发〔2018〕17号_自治区卫生健康委员会_自治区人力资源和社会保障厅_自治区医疗保障局_自治区中...,广西壮族自治区卫生健康委员会,2018年-12月-27日,桂卫规划发〔2018〕17号,
规划计划,关于发布2018—2020年广西壮族自治区乙类大型医用设备配置规划的通知,桂卫规划发〔2018〕18号自治区卫生健康委员会关于发布2018—2020年广西壮族自治区乙类大型医用设备配置...,广西壮族自治区卫生健康委员会,2018年-12月-25日,桂卫规划发〔2018〕18号,
规划计划,自治区卫生健康委员会关于印发《广西壮族自治区乙类大型医用设备配置许可管理实施细则》的通知,桂卫规〔2018〕7号自治区卫生健康委员会关于印发《广西壮族自治区乙类大型医用设备配置许可管理实施细则...,广西壮族自治区卫生健康委员会,2018年-12月-25日,桂卫规〔2018〕7号,
财政预决算,标题,内容概述,发布机构,发文时间,文号,索引号
财政预决算,广西壮族自治区卫生健康宣传教育中心2020年部门预算,目 录第一部分：部门概况一、主要职能二、机构设置情况三、人员构成情况四、车辆情况第二部分：广西卫...,广西壮族自治区卫生健康委员会,2020年-02月-26日,,
财政预决算,自治区卫生健康人才与技术服务中心2020年 “三公”经费预算情况说明,2020年自治区卫生健康人才与技术服务中心部门预算中安排的“三公”经费预算情况说明如下：一、财政资金...,广西壮族自治区卫生健康委员会,2020年-02月-19日,,
财政预决算,广西壮族自治区卫生健康人才与技术服务中心2020年部门预算,目 录第一部分：部门概况一、主要职能二、机构设置情况三、人员构成情况四、车辆情况第二部分：自治区...,广西壮族自治区卫生健康委员会,2020年-02月-19日,,
财政预决算,广西壮族自治区卫生健康统计信息中心2020年“三公”经费预算说明,2020年自治区卫生健康统计信息中心部门预算中安排的“三公”经费预算情况说明如下：一、财政资金（全口...,广西壮族自治区卫生健康委员会,2020年-02月-17日,,
财政预决算,广西壮族自治区卫生健康统计信息中心2020年部门预算,目 录第一部分：部门概况一、主要职能二、机构设置情况三、人员构成情况四、车辆情况第二部分：自治区...,广西壮族自治区卫生健康委员会,2020年-02月-17日,,
规划计划,自治区卫生计生委关于报送2018年上半年民族工作总结和下半年工作计划的函,桂卫函〔2018〕789号自治区卫生计生委关于报送2018年上半年民族工作总结和下半年工作计划的函自治区民族...,广西壮族自治区卫生和计划生育委员会,2018年-07月-30日,桂卫函〔2018〕789号,
规划计划,自治区卫生计生委办公室关于参照执行医院信息化建设应用技术指引（2017年版）的通知,各市卫生计生委，委机关各处（室、局），区直各卫生计生单位：为贯彻落实《国务院办公厅关于促进和规范...,广西壮族自治区卫生和计划生育委员会,2018年-02月-11日,,
规划计划,关于印发广西健康扶贫攻坚行动计划（2017－2020年）的通知,桂卫发[2017]3号_关于印发广西健康扶贫攻坚行动计划（2017－2020年）的通知 pdf,广西壮族自治区卫生和计划生育委员会,2017年-04月-28日,,
财政预决算,广西壮族自治区卫生健康对外交流合作中心2020年部门预算,目录第一部分：广西壮族自治区卫生健康对外交流合作中心概况一、主要职能二、机构设置情况第二部分：广...,广西壮族自治区卫生健康委员会,2020年-02月-17日,,
财政预决算,广西壮族自治区卫生健康委员会项目资金监管服务中心2020年部门预算,目录第一部分：部门概况一、主要职能二、机构设置情况三、人员构成情况四、车辆情况第二部分：自治区卫...,广西壮族自治区卫生健康委员会,2020年-02月-17日,,
财政预决算,自治区计划生育协会2020年“三公”经费预算说明,2020年自治区计划生育协会部门预算中安排的“三公”经费预算情况说明如下：一、财政资金（全口径）安排...,广西壮族自治区卫生健康委员会,2020年-02月-13日,,
财政预决算,广西壮族自治区计划生育协会2020年部门预算,目 录第一部分：部门概况一、主要职能二、机构设置情况三、人员构成情况四、车辆情况第二部分：自治区...,广西壮族自治区卫生健康委员会,2020年-02月-12日,,
统计信息,标题,内容概述,发布机构,发文时间,文号,索引号
统计信息,2013年11月份医疗服务信息发布指标表,,广西壮族自治区卫生和计划生育委员会,2014年-01月-07日,,
统计信息,2013年10月份医疗服务信息发布指标表,,,2013年-12月-20日,,
统计信息,2013年9月份医疗服务信息发布指标表,,,2013年-11月-14日,,
统计信息,2013年8月份医疗服务信息发布指标表,,,2013年-10月-09日,,
